"Date","Close","Volume"
"18.02.2014",867.27,91898900
"19.02.2014",867.33,104801000
"20.02.2014",863.19,126603200
"21.02.2014",866.79,106703000
"24.02.2014",870.6,128636200
"25.02.2014",869.8,136552500
"26.02.2014",866.37,142955400
"27.02.2014",860.52,127699200
"28.02.2014",869.31,127817300
"03.03.2014",840.77,176910600
"04.03.2014",860.78,143612900
"05.03.2014",857.52,111033800
"06.03.2014",858.26,146083100
"07.03.2014",842.41,138329200
"10.03.2014",834.84,118598300
"11.03.2014",837.9,104917000
"12.03.2014",826.95,142353900
"13.03.2014",812.89,145197900
"14.03.2014",814.9,190198200
"17.03.2014",826.91,124160000
"18.03.2014",832.5,149659800
"19.03.2014",835.2,125677300
"20.03.2014",835.49,136655800
"21.03.2014",838.72,273733300
"24.03.2014",825.13,137580500
"25.03.2014",837.64,123484000
"26.03.2014",846.76,122779700
"27.03.2014",846.94,100487600
"28.03.2014",858.09,102440100
"31.03.2014",856.42,103117400
"01.04.2014",861.22,108284400
"02.04.2014",863.09,108169200
"03.04.2014",863.52,104988200
"04.04.2014",869.05,102212000
"07.04.2014",853.09,107857100
"08.04.2014",849.8,130968400
"09.04.2014",852.75,107509600
"10.04.2014",848.42,113402900
"11.04.2014",836.24,136390600
"14.04.2014",836.26,135146600
"15.04.2014",821.92,124858400
"16.04.2014",835.1,111612700
"17.04.2014",843.33,114293800
"22.04.2014",859.89,98808290
"23.04.2014",855.11,85057900
"24.04.2014",855.4,117690200
"25.04.2014",842.79,104021400
"28.04.2014",846.01,89570030
"29.04.2014",857.18,117191500
"30.04.2014",858.51,119263300
"02.05.2014",855.29,119203000
"05.05.2014",852.68,84033110
"06.05.2014",847.91,110144800
"07.05.2014",851.73,125937500
"08.05.2014",860.16,141764700
"09.05.2014",858.54,117667700
"12.05.2014",869.04,123290300
"13.05.2014",872.35,126466700
"14.05.2014",872.1,107682600
"15.05.2014",863.48,168822600
"16.05.2014",860.21,145297100
"19.05.2014",863.26,123824000
"20.05.2014",861.92,97550520
"21.05.2014",866.99,114238700
"22.05.2014",869.62,90010830
"23.05.2014",874.18,91061670
"26.05.2014",885.13,75933740
"27.05.2014",889.43,108196200
"28.05.2014",889.28,105324100
"29.05.2014",889.48,82486740
"30.05.2014",889.9,143259600
"02.06.2014",890.91,93787140
"03.06.2014",887.76,99303850
"04.06.2014",888.22,93461890
"05.06.2014",890.52,156042200
"06.06.2014",894.91,122266000
"09.06.2014",896.92,57003490
"10.06.2014",898.32,92215520
"11.06.2014",891.52,123642400
"12.06.2014",891.38,96015580
"13.06.2014",887.95,107994100
"16.06.2014",885.19,85995680
"17.06.2014",888.67,97293090
"18.06.2014",889.73,99414420
"19.06.2014",895.87,112777100
"20.06.2014",894.73,250762500
"23.06.2014",888.84,91699420
"24.06.2014",889.9,82326240
"25.06.2014",883.2,112456800
"26.06.2014",878.54,122326000
"27.06.2014",879.72,91288520
"30.06.2014",881.17,98065940
"01.07.2014",886.56,83967760
"02.07.2014",887.73,95497560
"03.07.2014",897.56,102861200
"04.07.2014",895.64,70594580
"07.07.2014",886.65,83081150
"08.07.2014",874.67,115706600
"09.07.2014",876.81,98438140
"10.07.2014",864.26,131092000
"11.07.2014",865.12,88225870
"14.07.2014",875.45,79035080
"15.07.2014",869.3,97336820
"16.07.2014",881.05,95211760
"17.07.2014",872.89,99775980
"18.07.2014",869.69,144739000
"21.07.2014",860.46,90360500
"22.07.2014",870.4,88511830
"23.07.2014",872.24,88669480
"24.07.2014",875.79,94915990
"25.07.2014",863.18,114303200
"28.07.2014",858.38,101854600
"29.07.2014",862.85,91935560
"30.07.2014",857.46,110509200
"31.07.2014",840.72,173334500
"01.08.2014",824.44,199378600
"04.08.2014",819.54,119112500
"05.08.2014",822.21,113143300
"06.08.2014",816.43,143378900
"07.08.2014",809.24,136508400
"08.08.2014",806.14,144331100
"11.08.2014",822.11,115628500
"12.08.2014",812.64,104211700
"13.08.2014",822.95,113509000
"14.08.2014",825.76,109930500
"15.08.2014",815.1,148101600
"18.08.2014",827.94,97468190
"19.08.2014",835.9,120717100
"20.08.2014",833.96,116886800
"21.08.2014",841.45,113661000
"22.08.2014",836.73,100528500
"25.08.2014",850.61,75807200
"26.08.2014",856.73,98537760
"27.08.2014",855.67,100349100
"28.08.2014",846.23,101457700
"29.08.2014",846.53,95069060
"01.09.2014",847.18,62893990
"02.09.2014",849.68,84379750
"03.09.2014",859.52,122674600
"04.09.2014",867.45,135129500
"05.09.2014",869.07,107622300
"08.09.2014",869.96,84640360
"09.09.2014",865.86,91008740
"10.09.2014",864.08,97029370
"11.09.2014",863.38,112165500
"12.09.2014",860.65,99176810
"15.09.2014",860.81,92442160
"16.09.2014",857.71,102086600
"17.09.2014",860.63,109034500
"18.09.2014",871.39,129969100
"19.09.2014",871.48,271271600
"22.09.2014",867.47,108153900
"23.09.2014",853.95,121877100
"24.09.2014",858.81,121054200
"25.09.2014",846.93,142291700
"26.09.2014",845.45,123585200
"29.09.2014",840.21,109637400
"30.09.2014",844.57,122259800
"01.10.2014",836.49,121026500
"02.10.2014",820.42,169546300
"06.10.2014",822.16,144715100
"07.10.2014",811.17,149034500
"08.10.2014",802.88,153933200
"09.10.2014",802.89,145675800
"10.10.2014",784.47,228083000
"13.10.2014",785.76,155931400
"14.10.2014",787.43,158003900
"15.10.2014",766.35,201108400
"16.10.2014",767.06,290979600
"17.10.2014",791.28,229076300
"20.10.2014",780.26,138548600
"21.10.2014",795.42,160447600
"22.10.2014",801.23,133541300
"23.10.2014",809.77,142177000
"24.10.2014",804.65,128513200
"27.10.2014",797.14,142707500
"28.10.2014",810.62,108328400
"29.10.2014",812.79,123001300
"30.10.2014",816.23,151732300
"31.10.2014",833.99,158198200
"03.11.2014",828.77,113105800
"04.11.2014",821.49,127279800
"05.11.2014",833.83,117901400
"06.11.2014",838.86,164245900
"07.11.2014",832.25,143268500
"10.11.2014",837.93,115050200
"11.11.2014",839.42,114693300
"12.11.2014",826.42,131816400
"13.11.2014",829.56,116813400
"14.11.2014",830.07,115331900
"17.11.2014",834.84,100509000
"18.11.2014",847.52,106716400
"19.11.2014",849.34,100292800
"20.11.2014",850.67,108093000
"21.11.2014",871.08,203531300
"24.11.2014",876.24,133524800
"25.11.2014",882.11,187361200
"26.11.2014",886.29,119117200
"27.11.2014",891.18,111019300
"28.11.2014",891.6,131223600
"01.12.2014",889.93,129860900
"02.12.2014",887.47,118386800
"03.12.2014",891.59,123152600
"04.12.2014",881.57,154592400
"05.12.2014",900.98,121907600
"08.12.2014",894.94,91511090
"09.12.2014",876.28,143057400
"10.12.2014",876.49,118410600
"11.12.2014",881.55,134355700
"12.12.2014",859.56,124508700
"15.12.2014",837.99,149229300
"16.12.2014",856.44,217962600
"17.12.2014",855.37,147111900
"18.12.2014",878.28,167497000
"19.12.2014",876.79,239584400
"22.12.2014",883.79,90128730
"23.12.2014",888.86,72139420
"29.12.2014",889.1,68675480
"30.12.2014",879.54,51953530
"02.01.2015",876.68,91259780
"05.01.2015",853.07,138926400
"06.01.2015",852.62,138582800
"07.01.2015",856.83,123056200
"08.01.2015",883.69,155514400
"09.01.2015",869.52,141853000
"12.01.2015",880.14,133254800
"13.01.2015",893.44,155176200
"14.01.2015",882.9,159935600
"15.01.2015",901.2,188360000
"16.01.2015",912.13,177072400
"19.01.2015",919.07,112632500
"20.01.2015",920.74,142766300
"21.01.2015",924.25,152014600
"22.01.2015",936.56,195442600
"23.01.2015",955.36,224192700
"26.01.2015",968.24,141969300
"27.01.2015",953.28,151490000
"28.01.2015",960.8,145233300
"29.01.2015",962.48,132080100
"30.01.2015",959.2,150435200
"02.02.2015",969.78,135912900
"03.02.2015",975.76,179069500
"04.02.2015",978.66,140420500
"05.02.2015",979.33,130319800
"06.02.2015",974.13,113134900
"09.02.2015",957.76,144619300
"10.02.2015",966.06,132479200
"11.02.2015",965.64,105986900
"12.02.2015",981.18,149500600
"13.02.2015",984.56,138549600
"16.02.2015",981.22,90927930
"17.02.2015",978.72,110939900
"18.02.2015",985.7,106691300
"19.02.2015",989.98,123203700
"20.02.2015",993.59,168519100
"23.02.2015",1001.43,119363700
"24.02.2015",1006.94,131507000
"25.02.2015",1006.75,117700700
"26.02.2015",1016.89,121612400
"27.02.2015",1022.6,138315600
"02.03.2015",1023.63,117098400
"03.03.2015",1012.07,127490400
"04.03.2015",1020.11,121467200
"05.03.2015",1030.07,124538500
"06.03.2015",1034.23,122407000
"09.03.2015",1036.4,104538900
"10.03.2015",1030.13,132773200
"11.03.2015",1056.24,151584600
"12.03.2015",1056.15,155626700
"13.03.2015",1064.94,138151000
"16.03.2015",1086.76,154112400
"17.03.2015",1070.25,152879500
"18.03.2015",1064.93,157219500
"19.03.2015",1064.68,152257000
"20.03.2015",1076.06,254066800
"23.03.2015",1063.42,123603200
"24.03.2015",1072.88,143838900
"25.03.2015",1061.45,134969600
"26.03.2015",1057.71,172597000
"27.03.2015",1060.38,126941400
"30.03.2015",1078.78,112126300
"31.03.2015",1068.54,133647700
"01.04.2015",1072.27,130372500
"02.04.2015",1070,99347770
"07.04.2015",1083.19,123913000
"08.04.2015",1077.15,108182000
"09.04.2015",1089.23,94258010
"10.04.2015",1107.09,121056700
"13.04.2015",1104.09,96157160
"14.04.2015",1095.22,107923800
"15.04.2015",1095.55,106230900
"16.04.2015",1076.06,141040300
"17.04.2015",1049.53,185802900
"20.04.2015",1066.44,105772100
"21.04.2015",1071.35,116248000
"22.04.2015",1064.46,123536400
"23.04.2015",1052.01,133363600
"24.04.2015",1058.85,117922900
"27.04.2015",1078.76,138427800
"28.04.2015",1059.09,159941200
"29.04.2015",1026.25,177123600
"30.04.2015",1027.34,174056400
"04.05.2015",1041.5,110107600
"05.05.2015",1016.77,161944300
"06.05.2015",1016.76,149803000
"07.05.2015",1021.82,175280400
"08.05.2015",1048.48,154528000
"11.05.2015",1046.37,106771900
"12.05.2015",1029.07,141860400
"13.05.2015",1020.19,146798600
"14.05.2015",1037.85,95002780
"15.05.2015",1029.53,129806900
"18.05.2015",1041.6,109923100
"19.05.2015",1064.6,138403900
"20.05.2015",1063.75,105969400
"21.05.2015",1064.68,107733700
"22.05.2015",1060.5,98688380
"26.05.2015",1044.64,131233300
"27.05.2015",1057.01,132281800
"28.05.2015",1049.11,117917100
"29.05.2015",1027.09,181476800
"01.06.2015",1029.84,106329800
"02.06.2015",1020.74,121447800
"03.06.2015",1027.5,123897600
"04.06.2015",1020.36,138179700
"05.06.2015",1007.38,121418200
"08.06.2015",995.65,127541900
"09.06.2015",990.16,139869000
"10.06.2015",1012.75,146736300
"11.06.2015",1018.99,127888600
"12.06.2015",1006.61,119668800
"15.06.2015",987.57,116688700
"16.06.2015",993.06,128185400
"17.06.2015",986.73,117721800
"18.06.2015",996.29,140963000
"19.06.2015",991.99,274725800
"22.06.2015",1026.87,159890900
"23.06.2015",1035.41,128986600
"24.06.2015",1029.33,127166200
"25.06.2015",1029.73,101426600
"26.06.2015",1031.65,122661800
"29.06.2015",997.11,175962300
"30.06.2015",985.54,173393000
"01.07.2015",1006.06,163542800
"02.07.2015",998.85,107929200
"03.07.2015",995.73,89713140
"06.07.2015",981.94,132428000
"07.07.2015",964.26,145580700
"08.07.2015",968.65,126970200
"09.07.2015",990.36,120892500
"10.07.2015",1017.64,139038600
"13.07.2015",1032.8,130659600
"14.07.2015",1035.06,99276540
"15.07.2015",1037.17,100503600
"16.07.2015",1052.92,124999800
"17.07.2015",1050.38,100927000
"20.07.2015",1056.06,93533040
"21.07.2015",1044.87,108014700
"22.07.2015",1037.84,99718620
"23.07.2015",1037.04,97465730
"24.07.2015",1023.94,99699700
"27.07.2015",997.9,127311300
"28.07.2015",1009.15,110678400
"29.07.2015",1012.98,104650500
"30.07.2015",1015.87,127135400
"31.07.2015",1020.93,120301900
"03.08.2015",1033.85,111713600
"04.08.2015",1035.98,98622390
"05.08.2015",1050.32,108993100
"06.08.2015",1046.31,102638200
"07.08.2015",1036.78,92314920
"10.08.2015",1046.5,88880940
"11.08.2015",1020.3,116754600
"12.08.2015",987.92,159034000
"13.08.2015",998.21,123574300
"14.08.2015",997.13,93791340
"17.08.2015",993.47,95589800
"18.08.2015",991.94,85855380
"19.08.2015",971.72,115054200
"20.08.2015",948.47,150039300
"21.08.2015",921.21,203092700
"24.08.2015",879.76,367735300
"25.08.2015",922.16,264186700
"26.08.2015",911.02,178670900
"27.08.2015",939,145770000
"28.08.2015",937.73,106898900
"31.08.2015",935.45,107241200
"01.09.2015",913.66,148957800
"02.09.2015",917.12,120117900
"03.09.2015",940.64,148633500
"04.09.2015",916.37,165063100
"07.09.2015",922,74073910
"08.09.2015",936.21,123567400
"09.09.2015",940.28,129542300
"10.09.2015",933.11,127942300
"11.09.2015",925.05,106558200
"14.09.2015",924.92,100896400
"15.09.2015",929.78,168576400
"16.09.2015",934.16,154622100
"17.09.2015",934.38,148558100
"18.09.2015",909.48,365230000
"21.09.2015",911,160175600
"22.09.2015",877.39,203757800
"23.09.2015",881.49,155466500
"24.09.2015",865.25,200500200
"25.09.2015",888.13,160004300
"28.09.2015",870.11,139298400
"29.09.2015",866.94,151714500
"30.09.2015",885.74,150809100
"01.10.2015",873.47,148638700
"02.10.2015",877.18,159506700
"05.10.2015",900.6,159000100
"06.10.2015",908.35,134197700
"07.10.2015",913.05,160767500
"08.10.2015",915.69,136845500
"09.10.2015",923.68,144841400
"12.10.2015",924.9,138905500
"13.10.2015",915.32,142191200
"14.10.2015",905.27,134753600
"15.10.2015",917.62,126469700
"16.10.2015",919.83,136195200
"19.10.2015",925.37,97120220
"20.10.2015",923.9,95171160
"21.10.2015",932.51,107108800
"22.10.2015",953.87,148576500
"23.10.2015",979.96,160566800
"26.10.2015",980.79,104924600
"27.10.2015",970.51,115211400
"28.10.2015",983.26,108546400
"29.10.2015",982.44,155987900
"30.10.2015",985.88,121751700
"02.11.2015",994.58,128396700
"03.11.2015",993.82,115899500
"04.11.2015",984.42,137466000
"05.11.2015",987.45,133969500
"06.11.2015",995.81,127162600
"09.11.2015",980.76,110739000
"10.11.2015",981.88,124239200
"11.11.2015",987.4,127013600
"12.11.2015",976.2,136016000
"13.11.2015",969.57,137063200
"16.11.2015",971.62,99665520
"17.11.2015",993.93,118050900
"18.11.2015",993.13,98507400
"19.11.2015",1003.75,114859000
"20.11.2015",1006.59,108434500
"23.11.2015",1004.23,91335450
"24.11.2015",990.26,120108700
"25.11.2015",1010.37,118520800
"26.11.2015",1023.31,119721000
"27.11.2015",1021.3,90943820
"30.11.2015",1029.47,151270000
"01.12.2015",1019.89,156802900
"02.12.2015",1014.95,118394000
"03.12.2015",982,199393700
"04.12.2015",979.56,145791100
"07.12.2015",992.21,104659900
"08.12.2015",973.15,122152800
"09.12.2015",966.67,120626600
"10.12.2015",966.04,122646600
"11.12.2015",943.32,144202600
"14.12.2015",926.26,131916100
"15.12.2015",953.3,136589100
"16.12.2015",956.22,117193800
"17.12.2015",978.3,152871500
"18.12.2015",967.59,248496400
"21.12.2015",957.5,107456800
"22.12.2015",957.11,85641900
"23.12.2015",977.29,95169900
"28.12.2015",971.05,52993160
"29.12.2015",989.09,75952390
"30.12.2015",979.19,51362740
"04.01.2016",941.38,153234800
"05.01.2016",942.9,115355200
"06.01.2016",933.47,118368600
"07.01.2016",911.95,175000700
"08.01.2016",901.02,134868100
"11.01.2016",898.48,127338300
"12.01.2016",913.42,134771300
"13.01.2016",911.16,128223500
"14.01.2016",895.57,179872500
"15.01.2016",872.58,192431700
"18.01.2016",869,128638000
"19.01.2016",883.26,136859300
"20.01.2016",857.34,179924900
"21.01.2016",873.16,186959000
"22.01.2016",892.49,167633000
"25.01.2016",891.41,122206400
"26.01.2016",898.52,141772600
"27.01.2016",902.99,119422900
"28.01.2016",882.07,150011300
"29.01.2016",897.13,152898800
"01.02.2016",894.23,121962400
"02.02.2016",878.61,141597500
"03.02.2016",865.67,159295300
"04.02.2016",862.47,171352000
"05.02.2016",852.96,169105200
"08.02.2016",822.67,204140300
"09.02.2016",813.77,213570800
"10.02.2016",827.14,182569800
"11.02.2016",803.9,199614100
"12.02.2016",822.15,200296600
"15.02.2016",845.15,162571600
"16.02.2016",838.84,139733200
"17.02.2016",861.11,164401500
"18.02.2016",869.26,159653400
"19.02.2016",862.61,141135200
"22.02.2016",878.77,125473900
"23.02.2016",865.28,120203500
"24.02.2016",842.06,148068300
"25.02.2016",857.12,137919100
"26.02.2016",872,135467400
"29.02.2016",872.56,140125000
"01.03.2016",892.26,136108400
"02.03.2016",896.15,147340100
"03.03.2016",894.17,122168500
"04.03.2016",900.49,129886500
"07.03.2016",896.12,106712900
"08.03.2016",886.86,130975500
"09.03.2016",889.55,130308100
"10.03.2016",870.31,217472800
"11.03.2016",900.15,152890600
"14.03.2016",914.06,121778300
"15.03.2016",908.66,106873700
"16.03.2016",913.68,129180100
"17.03.2016",906.35,151349600
"18.03.2016",911.06,271717200
"21.03.2016",910.9,113142100
"22.03.2016",914.8,116859700
"23.03.2016",918.03,119165400
"24.03.2016",903.34,106275400
"29.03.2016",906.92,96155090
"30.03.2016",921.56,127911000
"31.03.2016",914.72,121663300
"01.04.2016",901.34,135936600
"04.04.2016",903.44,101859800
"05.04.2016",881.55,134728500
"06.04.2016",887.45,122733600
"07.04.2016",879.5,114196300
"08.04.2016",888.39,105762300
"11.04.2016",893.03,104849900
"12.04.2016",899,102723100
"13.04.2016",921.42,144131500
"14.04.2016",926.26,113263000
"15.04.2016",922.05,113013400
"18.04.2016",927.78,96407520
"19.04.2016",946.92,135851100
"20.04.2016",952.57,129213900
"21.04.2016",951.89,143746000
"22.04.2016",946.63,112623100
"25.04.2016",940.64,102097300
"26.04.2016",938.28,110898200
"27.04.2016",942.57,129226300
"28.04.2016",944.16,124338000
"29.04.2016",920.96,149474500
"02.05.2016",928,82955410
"03.05.2016",911.87,162247000
"04.05.2016",903.79,133143600
"05.05.2016",906.2,88115150
"06.05.2016",907.55,115747000
"09.05.2016",916.18,108164700
"10.05.2016",922.6,120404200
"11.05.2016",917.77,131990800
"12.05.2016",908.42,142488500
"13.05.2016",916.21,123882500
"17.05.2016",911.66,129220000
"18.05.2016",916.24,109290100
"19.05.2016",904.29,126092300
"20.05.2016",915.07,110899600
"23.05.2016",909.43,112112200
"24.05.2016",926.73,123012200
"25.05.2016",938.63,133594300
"26.05.2016",944.72,97671300
"27.05.2016",945.96,93409330
"30.05.2016",949.34,56631230
"31.05.2016",944.28,159092400
"01.06.2016",939.33,115872100
"02.06.2016",940.4,93933530
"03.06.2016",931.4,116348400
"06.06.2016",933.19,79240360
"07.06.2016",947.56,107923900
"08.06.2016",941.81,105701000
"09.06.2016",930.87,137922900
"10.06.2016",908.08,142613300
"13.06.2016",891.43,139922900
"14.06.2016",878.84,140309800
"15.06.2016",886.26,128318500
"16.06.2016",879.94,138314200
"17.06.2016",887.86,207548900
"20.06.2016",917.57,125583100
"21.06.2016",921.22,107974500
"22.06.2016",925.62,105777500
"23.06.2016",941.47,141158700
"24.06.2016",883.75,391995300
"27.06.2016",855.1,263181600
"28.06.2016",871.09,176712500
"29.06.2016",886.13,150765000
"30.06.2016",892.55,179812100
"01.07.2016",902.49,135818400
"04.07.2016",895.59,103117500
"05.07.2016",879.38,126475400
"06.07.2016",865.36,169947900
"07.07.2016",870.44,119616900
"08.07.2016",888.92,125328200
"11.07.2016",907.3,108386600
"12.07.2016",917.62,131745700
"13.07.2016",915.2,124593000
"14.07.2016",926.54,130523700
"15.07.2016",926.35,117475100
"18.07.2016",927.14,94284140
"19.07.2016",921.66,100697700
"20.07.2016",935.14,109483500
"21.07.2016",935.62,125719000
"22.07.2016",935.59,89867220
"25.07.2016",940.32,83097740
"26.07.2016",944.8,105555300
"27.07.2016",951.72,118176100
"28.07.2016",947.25,129627300
"29.07.2016",952.59,124956600
"01.08.2016",952.11,112096900
"02.08.2016",935.79,154805900
"03.08.2016",937,114955900
"04.08.2016",942.27,106414800
"05.08.2016",954.66,110489400
"08.08.2016",959.81,90675670
"09.08.2016",981.6,110814200
"10.08.2016",979.01,138379600
"11.08.2016",987.58,113515500
"12.08.2016",984.83,93474180
"15.08.2016",986.83,70232020
"16.08.2016",980.28,94421090
"17.08.2016",968.04,97729480
"18.08.2016",974.83,81027750
"19.08.2016",969.69,99577930
"22.08.2016",965.73,85858340
